title,ingredients,recipe
단호박 영양찰밥,"['대추', '밤', '불린 쌀', '불린 찹쌀', '단호박', '은행', '']","대추는 깨끗이 닦아 씨를 빼고 3등분하고, 밤은 껍질을 벗겨 반으로 나누고,불린 쌀과 찹쌀에 물단호박은 깨끗이 씻어 윗부분의 ¼정도를 수평으로 잘라 속의 씨를 파낸 후 전자레인지에서 5~7분간 익히고,은행은 팬에 식용유밥이 완성되면 은행을 넣고 고루 섞어 단호박 속에 채워 넣고,김 오른 찜통에 넣고 10분간 쪄서 마무리."
카레리소토,"['두 가지 색 피망', '밥', '칵테일새우', '카레가루', '후춧가루', '생크림']","피망은 씨를 제거한 뒤 굵게 다지고,냄비에 찬밥과 물끓어오르면 피망과 칵테일새우를 넣어 저어가며 중약 불로 1~2분 정도 더 끓이고,걸쭉해지면 생크림"
해물밥,"['쌀', '새우', '오징어', '은행', '표고버섯', '당근', '쪽파', '소금']","쌀은 씻어 30분 정도 물에 불린 뒤 체에 밭쳐 물기를 빼고,새우는 껍질을 벗기고 꼬치로 등쪽 내장을 빼고,오징어는 내장을 뺀 뒤 몸통은 링으로 썰고 다리는 적당히 등분하고,중약 불로 달군 팬에 식용유표고버섯은 밑동을 떼어낸 뒤 채 썰고, 당근도 곱게 채 썰고, 쪽파는 송송 썰고,냄비에 불린 쌀을 넣고 해물과 당근, 은행과 표고버섯을 보기 좋게 얹고 물소금"
중화풍 달걀볶음밥,"['양파', '밥', '맛술', '굴소스', '간장']","양파는 굵게 다지고, 달걀은 곱게 풀어 맛술중간 불로 달군 팬에 식용유밥을 넣어 조금 더 볶다가 굴소스밥을 팬 가장자리로 밀고 식용유"
김치당면 김밥볶음밥,"['김치', '김밥', '달걀', '불린 당면', '설탕', '참기름']","김치는 송송 썰고,팬에 식용유불린 당면을 넣어 1~2분간 더 볶고,당면이 부드러워지면 김밥과 물참기름달걀프라이를 해 밥과 함께 그릇에 담아 마무리."
생와사비 참치마요김밥,"['현미밥', '통조림 참치', '오이', '깻잎', '당근', '달걀', '김밥용 우엉조림', '김밥용 단무지', '김밥용 김', '소금', '참기름', '통깨', '마요네즈', '후춧가루', '소금', '생와사비']","뜨거운 현미밥에 밥 밑간을 넣고 버무려 살짝 식히고,통조림 참치는 기름을 제거한 뒤 마요네즈오이는 길게 4등분해 속씨를 제거하고, 깻잎은 2등분하고, 당근은 채 썰어 식용유달걀은 도톰하게 지단을 부쳐 길게 4등분하고,김의 끝부분을 남기고 밥을 고루 펴 올린 뒤 생와사비모든 재료를 올려 돌돌 말고 먹기 좋은 크기로 썰어 마무리."
달걀치즈진밥,"['불린 쌀', '달걀', '당근', '표고버섯육수', '슬라이스 체다치즈', '브로콜리']","불린 쌀은 체에 밭쳐 물기를 빼고,냄비에 찬물을 넉넉히 붓고 달걀을 15분간 삶아 완숙으로 익힌 뒤 노른자만 떼어 체에 곱게 으깨고,브로콜리와 당근은 곱게 다지고,마른 팬에 불린 쌀을 볶아 쌀알이 투명해지면 표고버섯육수끓어오르면 다진 채소를 넣고 중약 불로 쌀알이 퍼질 정도로 뭉근하게 끓인 뒤 체다치즈를 넣고 녹여 그릇에 담고 으깬 노른자를 뿌려 마무리."
오징어어묵무침 충무김밥,"['사각어묵', '오징어', '김', '밥', '까나리액젓', '소금']","어묵은 납작하게 썰고,물을 넉넉하게 끓여 어묵을 살짝 데친 뒤 찬물에 헹궈 식히고,어묵을 데친 물에 오징어를 넣어 데친 뒤 찬물에 헹궈 식히고,오징어 몸통은 먹기 좋은 폭으로 어슷하게 썰고, 다리는 먹기 좋은 길이로 썰고,양념장에 어묵과 오징어를 넣어 버무리고,김은 6등분하여 밥을 얹어 돌돌 말고 오징어어묵무침과 기름장을 곁들여 마무리."
김치하이라이스,"['양파', '김치', '쇠고기 불고기용', '고형 하이라이스', '밥', '양송이버섯', '청주', '다진 마늘', '후춧가루']","양파와 양송이버섯은 큼직하게 깍둑 썰고, 김치는 한입 크기로 썰고,쇠고기는 키친타월에 밭쳐 핏물을 제거한 뒤 먹기 좋게 썰어 고기 밑간에 버무리고,냄비에 식용유양파가 투명해지기 시작하면 쇠고기를 넣어 덩어리지지 않도록 풀어가며 볶고,전체적으로 색이 변하면 물하이라이스가 완전히 녹으면 양송이버섯을 넣고 약한 불로 10분 정도 뭉근히 끓인 뒤 그릇에 밥과 함께 담아 마무리."
달걀지단김밥,"['김밥용 단무지', '오이', '밥', '당근', '달걀', '김밥용 햄', '김밥용 우엉조림', '김', '소금', '소금', '참기름', '소금', '맛술']","단무지는 길게 반 갈라 물에 20분 정도 담가 짠맛을 빼 물기를 제거하고,오이는 길게 4등분하여 속씨를 살짝 도려낸 뒤 소금물에 10분간 절여 키친타월에 올려 물기를 제거하고,뜨거운 밥에 밥 밑간을 넣어 버무린 뒤 살짝 식히고,당근은 채 썰어 식용유달걀은 소금김의 끝부분을 남기고 밥을 고루 펴 올린 뒤 모든 재료를 가지런히 올려 돌돌 말고 먹기 좋은 크기로 썰어 마무리."
새우튀김김밥,"['밥', '당근', '시금치', '달걀', '깻잎', '시판 냉동 새우튀김', '김밥용 우엉조림', '김밥용 단무지', '김밥용 김', '게맛살', '김밥용 햄', '소금', '참기름', '통깨', '슬라이스 체다치즈', '소금', '참기름', '']","뜨거운 밥에 밥 밑간을 넣어 버무린 뒤 살짝 식히고,당근은 채 썰어 식용유달걀은 소금게맛살은 길게 2등분하고, 깻잎은 길게 4등분하고,170℃로 예열한 식용유김의 끝부분을 남기고 밥을 고루 펴 올린 뒤 모든 재료를 가지런히 올리고, 치즈소스를 뿌려 돌돌 말고 먹기 좋은 크기로 썰어 마무리."
무장아찌주먹밥,"['무장아찌', '밥', '김', '참기름', '참깨', '장아찌 국물']","무장아찌는 곱게 다지고,밥에 양념을 넣어 고루 섞고,밥공기에 랩이나 비닐팩을 깔고 김랩 윗부분을 돌돌 말아 고정하고 동그랗게 뭉쳐 마무리."
다시마밥,"['불린 쌀', '다시마', '']","전기밥솥에 불린 쌀과 다시마취사 버튼을 눌러 밥을 짓고,다시마를 건져 잘게 채 썰어 밥과 고루 섞어 마무리."
차조대추미음,"['차조', '찹쌀', '대추', '황률', '소금']","차조와 찹쌀은 깨끗이 씻어 물에 40분 정도 불리고,대추와 황률은 깨끗이 씻어 물기를 제거한 뒤 대추는 반 갈라 속씨를 제거하고,냄비에 불린 차조와 찹쌀, 대추와 황률을 넣고 물끓어오르면 약한 불로 줄여 모든 재료가 무르게 익을 때까지 45~50분 정도 푹 끓이고,쌀알이 퍼지면 체에 넣고 주걱으로 으깨가며 거른 뒤 다시 냄비에 붓고 소금"
불고기 김치콩나물밥,"['채 썬 쇠고기', '콩나물', '김치', '불린 쌀', '설탕', '간장', '맛술', '다진 파', '다진 마늘', '참기름', '후춧가루', '참기름', '간장']","채 썬 쇠고기는 키친타월에 감싸 핏물을 제거한 뒤 고기 양념에 버무리고,콩나물은 지저분한 부분만 제거한 뒤 깨끗이 씻어 물기를 제거하고,김치는 송송 썰어 참기름냄비에 불린 쌀과 쇠고기, 김치,콩나물을 넣고 물끓어오르면 중약 불로 줄여 5분, 아주 약한 불로 10분, 불을 끄고 2~3분간 뜸을 들여 마무리."
김치어묵치즈덮밥,"['사각 어묵', '김치', '슈레드 모차렐라치즈', '', '양파', '검은깨', '설탕', '간장', '참기름', '부순 참깨']","양파와 사각 어묵은 얇게 채 썰고,김치는 송송 썰고,팬에 식용유양파가 숨이 죽기 시작하면 김치어묵을 넣어 조금 더 볶다가 참기름그릇에 밥을 담고 볶은 재료를 올린 뒤 검은깨를 뿌려 마무리."
명란덮밥,"['쪽파', '상추', '명란젓', '밥', '달걀', '설탕', '참기름']","쪽파는 송송 썰고, 상추는 굵직하게 채 썰고,명란젓은 먹기 좋게 등분한 뒤 송송 썬 쪽파와 참기름식용유상추는 양념장에 버무리고,그릇에 밥과 상추무침을 담은 뒤 명란젓과 달걀 프라이를 올려 마무리."
유산슬덮밥,"['오징어', '칵테일새우', '표고버섯', '양파', '채 썬 돼지고기', '밥', '애느타리버섯', '풋고추', '붉은 고추', '고추기름', '다진 마늘', '다진 생강', '굴소스', '간장', '맛술', '후춧가루', '소금', '녹말가루']","오징어는 칼집을 넣어 먹기 좋은 크기로 썰고,칵테일새우는 헹궈 물기를 빼고표고버섯은 밑동을 제거한 뒤 얇게 썰고, 애느타리버섯은 가닥가닥 뜯고, 양파는 채 썰고, 고추는 길게 어슷 썰고,팬에 고추기름오징어의 색이 변하면 물끓어오르면 녹말물을 넣어 걸쭉한 농도를 낸 뒤 소금"
에비동,"['새우', '밀가루', '달걀', '빵가루', '양파', '밥', '팽이버섯', '쪽파', '가쓰오부시', '설탕', '간장', '맛술', '소금', '후춧가루']","새우는 머리와 꼬리를 남기고 껍질을 벗긴 뒤 내장과 꼬리 중앙에 달린 물총을 제거해 물기를 닦고,배쪽에 잔칼집을 넣어 납작하게 누른 뒤 소금밀가루 → 달걀물 → 빵가루 순으로 옷을 입혀 175℃로 달군 식용유양파는 채 썰고, 팽이버섯은 밑동을 제거하고, 쪽파는 송송 썰고,뜨거운 물끓어오르면 달걀물을 부어 반숙으로 익힌 뒤 밥과 새우튀김, 팽이버섯을 담은 그릇에 부어 마무리."
양배추된장무른밥,"['불린 쌀', '양배추', '감자', '표고버섯', '채소육수', '된장', '']","불린 쌀은 체에 밭치고, 양배추와 감자, 표고버섯은 곱게 다지고,팬에 불린 쌀을 넣고 쌀알이 투명해질 때까지 볶고,채소육수보글보글 끓어오르면 다진 채소를 넣고 중간 불에서 쌀알이 퍼질 때까지 걸쭉하게 끓여 마무리."
돌솥비빔밥,"['고사리', '도라지', '애호박', '당근', '밥', '다진 쇠고기', '달걀', '설탕', '국간장', '고추장', '소금']","다진 쇠고기는 쇠고기 양념에 버무리고, 고사리는 두꺼운 줄기를 반 가른 뒤 먹기 좋게 등분해 고사리 양념에 버무리고,도라지는 두꺼운 줄기를 가늘게 가르고 먹기 좋게 등분해 소금애호박은 껍질을 돌려 깎아 채 썬 뒤 소금팬에 식용유팬에 고추장 양념을 넣고 한 번 끓어 오르면 불을 끄고,돌솥에 밥, 볶은 나물과 쇠고기를 담고 고추장 양념과 달걀 프라이를 올린 뒤 불 위에 올려 따닥따닥 소리가 나면 마무리."
캘리포니아롤,"['밥', '오이', '게맛살', '양파', '김밥용 김', '아보카도', '셀러리', '마요네즈', '날치알', '설탕', '설탕', '간장', '맛술', '물엿', '후춧가루', '소금', '후춧가루', '검은깨']","뜨거운 밥에 배합초를 넣고 섞어 식혀두고,아보카도는 씨와 껍질을 제거한 뒤 얇게 썰고, 오이는 채 썰고, 게맛살은 결대로 찢고, 양파와 셀러리는 곱게 다지고,볼에 게맛살, 다진 양파, 셀러리, 마요네즈팬에 데리야키소스 재료를 넣고 약한 불에 올려 양이 반 정도 줄어들 때까지 졸여 식히고,랩을 씌운 김발 위에 김밥용 김을 깔고 밥을 올려 고르게 펴 검은깨를 뿌린 뒤 김이 위로 올라오도록 뒤집고,아보카도, 오이, 게맛살 샐러드를 얹어 만 뒤 먹기 좋게 썰어 날치알과 데리야키소스, 마요네즈"
김밥,"['밥', '김밥용 단무지', '김밥용 게맛살', '당근', '김밥용 햄', '달걀', '김밥용 김', '오이', '김밥용 우엉조림', '소금', '참기름', '참깨', '소금', '참기름']","뜨거운 밥에 밥 밑간을 넣어 버무린 뒤 살짝 식히고,오이는 길게 4등분해 속씨를 살짝 도려낸 뒤 소금게맛살은 2등분하고, 당근은 채 썰고,식용유달걀은 곱게 푼 뒤 소금김을 깔아 ¾정도 밥을 고루 펴 올린 뒤 모든 재료를 가지런히 올려 돌돌 말아 먹기 좋은 크기로 썰어 마무리."
불고기장 쌈밥,"['다진 쇠고기', '밥', '쌈채소', '근대 등 16~20장)', '풋고추', '고추장', '청주', '설탕', '간장', '굴소스', '다진 마늘', '참기름', '부순 통깨', '후춧가루', '소금']","다진 쇠고기는 키친타월에 올리고 청주풋고추는 길게 반 갈라 씨를 제거한 뒤 송송 썰고,식용유볶은 쇠고기와 밥을 고루 버무리고,소금밥을 한입 크기로 뭉쳐 쌈채소에 얹고 고추장을 약간씩 올린 뒤 돌돌 말아 마무리."
베이컨버섯쌈장볶음밥,"['표고버섯', '마늘', '베이컨', '밥', '쌈장', '후춧가루']","표고버섯은 밑동을 제거한 뒤 얇게 썰고,마늘도 얇게 썰고, 베이컨은 작게 썰고,팬에 식용유베이컨에서 기름이 나오면 버섯을 넣어 볶고,밥을 넣어 고루 저어가며 볶고,쌈장"
꽃게죽,"['멥쌀', '찹쌀', '꽃게', '부추', '양파', '당근', '청주', '참기름', '국간장', '소금']","멥쌀과 찹쌀은 깨끗이 씻어 물에 30분 정도 불린 뒤 체에 밭쳐 물기를 빼고,꽃게는 깨끗한 솔로 비벼 씻어 등딱지를 분리한 뒤 모래집과 아가미, 입, 다리 끝을 제거하고 몸통은 2등분하고,냄비에 물게를 식힌 뒤 살만 바르고, 부추, 양파, 당근은 작게 썰고,냄비에 참기름쌀이 반 이상 익으면 양파와 당근을 넣고 조금 더 끓이다가 쌀알이 퍼지면 부추와 게살을 넣고 국간장"
깍두기 찬밥피자,"['깍두기', '베이컨', '달걀', '밥', '슈레드 모차렐라치즈', '양파', '피망', '통조림 옥수수', '시판 토마토소스']","양파와 피망, 깍두기, 베이컨은 작게 썰고, 옥수수는 체에 밭쳐 물기를 제거하고,달걀을 풀어 밥과 버무리고팬에 식용유바닥이 노릇노릇해지면 뒤집어 토마토소스를 바른 뒤 작게 썬 재료와 옥수수를 올리고,슈레드 모차렐라치즈를 올린 뒤 뚜껑을 덮고 약한 불로 5분간 익혀 마무리."
오므라이스,"['달걀', '양파', '피망', '밥', '베이컨', '양송이버섯', '소금', '토마토페이스트', '후춧가루', '케첩']","소스는 섞어 한 번 끓여 준비하고,달걀을 깨고 소금양파와 피망, 베이컨은 잘게 썰고, 양송이버섯은 납작하게 썰고,팬을 센 불에 올려 식용유토마토페이스트다른 팬을 중간 불로 달궈 식용유를 묻힌 키친타월로 닦아내고 약한 불로 줄인 뒤 달걀물달걀지단 가운데에 약간 덜 익은 달걀물이 보일 때 중앙에 볶음밥을 올리고,달걀지단 가장자리를 밥 위로 접어 올려 럭비공 모양으로 감싸고,접시를 뒤집어 올린 뒤 팬째 뒤집어 오므라이스를 담고,키친타월을 덮어 손으로 동그랗고 통통하게 모양을 잡고, 소스를 한 번 더 데운 뒤 밥 위에 뿌려 마무리."
고추장마파덮밥,"['두부', '대파', '밥', '쪽파', '참기름', '다진 마늘', '설탕', '간장', '된장', '고추장', '후춧가루', '녹말가루']","두부는 깍둑 썰고 키친타월에 밭쳐 물기를 제거하고,대파는 굵게 다지고, 쪽파는 송송 썰고,팬에 식용유물기 뺀 두부를 넣어 중간 불로 노릇하게 볶고,물끓어오르면 녹말물을 넣고 저어 걸쭉한 농도가 나면 불을 끄고 밥에 얹은 뒤 참기름"
