title	ingredients	recipe
김치말이두부찜	"['신김치', '두부', '느타리 한줌', '양파', '대파', '채수', '들기름', '간장(국간장)', '된장', '고춧가루', '김치국물', '다진 마늘', '설탕', '후춧가루']"	"양파는 굵게 채 썰고, 대파는 어슷하게 썰어주세요. 느타리버섯은 밑동을 자르고 먹기 좋게 찢고 두부는 손가락 두께로 잘라주세요. 볼에 양념 재료를 넣고 섞어주세요. 
(tip. 김치의 염도에 따라 김치 국물의 양을 가감해 주세요.)달군 팬에 들기름 1큰술을 두르고 두부를 돌려가며 노릇하게 구워주세요.김치를 넓게 깔고, 구운 두부를 올려 돌돌 말아주세요.냄비에 들기름 1큰술을 두르고 대파(1/2분량)을 넣어 볶다가 파의 향이 올라오면 느타리버섯과 양파를 넣어 볶아주세요. 김치말이두부와 양념, 채수를 넣고 중불에서 25분 정도 끓여주세요. 
(tip. 김치말이두부의 이음새 부분이 냄비의 바닥이 가도록 놓아야 풀리지 않아요. 채수를 넣을 때는 냄비의 가장자리부터 천천히 부어주세요. 기호에 따라 끓이는 중간에 채수를 가감해서 국물의 양을 조절해 주세요.)김치가 부드럽게 익으면 기호에 따라 부족한 간은 소금을 가감해서 조절한 후 나머지 대파 반을 올려 맛있게 즐겨주세요."
쪽파 크림치즈 연어베이글	"['베이글', '훈제연어', '적양파', '케이퍼', '딜 (생략 가능)', '쪽파', '크림치즈', '설탕', '소금']"	"쪽파는 송송 썰고, 적양파는 얇게 링으로 썰어 찬물에 5분 정도 담갔다가 물기를 빼주세요.
(tip. 적양파는 찬물에 담갔다가 사용하면 매운맛을 제거할 수 있어요)볼에 크림치즈를 넣어 부드럽게 풀은 후 설탕, 소금, 쪽파를 넣어 섞어주세요.
(tip. 치즈 맛이 강하게 나는 필라델피아 크림치즈보다는 부드러운 맛이 나는 알라 크림치즈나 베이킹용 크림치즈를 사용해서 만드시는 것을 추천해요)베이글을 반으로 잘라 노릇하게 구워주세요.쪽파 크림치즈 베이글 만드는 법:
베이글에 쪽파 크림치즈를 넉넉하게 바르고, 뚜껑에도 적당량 발라 뚜껑을 덮어 기본 쪽파 크림치즈 베이글을 만들어주세요.연어 크림치즈 베이글 만드는 법:
베이글에 쪽파 크림치즈를 넉넉하게 발라주세요. 훈제연어, 케이퍼, 적양파, 딜을 올린 후 크림치즈를 바른 베이글을 올려 연어 베이글을 완성해 주세요.먹기 좋은 크기로 잘라 맛있게 즐겨주세요.
(기호에 따라 루꼴라, 토마토 등의 재료를 추가로 넣어 만드시면 더욱 풍성하게 드실 수 있답니다)"
비건 참나물 페스토	"['참나물', '잣 (또는 캐슈넛)', '마늘', '올리브오일 (엑스트라버진)', '소금', '후춧가루']"	"냄비에 유리용기를 거꾸로 세워 넣고 찬물부터 끓여 열탕 소독한 후 건조시켜주세요.참나물은 잎과 줄기를 떼어내고 깨끗이 씻어 물기를 제거해 주세요.달군 팬에 잣을 넣고 약한 불에서 노릇하게 볶아주세요.블렌더에 참나물과 잣, 마늘, 올리브오일, 소금을 넣고 곱게 갈아주세요. 
(tip 기호에 따라 소금, 후추를 가감해서 페스토의 간을 맞추고 올리브유로 농도를 조절해 주세요. 참나물 특유의 풋내가 느껴질 경우 레몬즙 1큰술을 추가해 주세요.)유리용기에 참나물 페스토를 담고 윗면에 약간의 올리브오일을 부어 공기를 차단시켜주세요.
(tip 냉장고에서는 1~2일 정도 보관 가능하고 장기간 보관하실 때는 소분해서 냉동고에 넣어 보관해 주세요.)
(tip 빵에 곁들여 먹거나 샐러드 드레싱, 파스타 소스 등으로 활용해 보세요.)"
비건 참나물 페스토 파스타	"['참나물 페스토', '스파게티면', '마늘', '면수', '소금', '후춧가루', '올리브오일 (엑스트라버진)', '참나물', '구운 잣']"	"끓는 물에 약간의 소금을 넣고 참나물을 살짝 삶아 물기를 빼고 먹기 좋게 썰어주세요. 잣은 종이를 깔고 곱게 다지고 마늘은 편으로 썰어주세요.끓는 물에 스파게티 면을 넣고 6분간 삶아낸 후 면은 채반에 건지고, 면수는 따로 덜어 주세요. 
(tip 스파게티 면은 포장지에 적힌 조리시간 보다 1분정도 덜 삶아 삶아주세요.)달군 팬에 올리브유 3큰술을 두르고 마늘을 넣어 약한 불에서 노릇하게 볶아주세요.볶은 마늘에 스파게티 면과 참나물, 면수를 넣어 볶은 후 불을 끄고 참나물 페스토와 잣가루 (½분량), 약간의 소금과 후춧가루를 넣어 간을 맞춰주세요. 
(tip 기호에 따라 페스토 양을 가감하고 페스토에 열이 가해지면 색이 탁해지기 때문에 불 위에서 볶지 않고 불을 끄고 섞어주세요.)접시에 참나물 페스토 파스타를 담고 올리브유 1큰술을 두른 후 기호에 따라 잣가루와 후춧가루를 뿌려 맛있게 즐겨주세요."
김치 로제파스타	"['스파게티 면', '배추김치(숙성)', '베이컨', '냉동 새우살', '만가닥 버섯', '양파', '마늘', '청양고추', '체다 슬라이스 치즈', '설탕', '버터', '올리브유', '파슬리가루', '소금', '후춧가루', '토마토 소스', '우유', '면수', '파르메산 치즈가루']"	"양파는 채를 썰고 만가닥 버섯은 밑동을 제거해 주세요. 마늘은 편으로 썰고 청양고추는 송송 썰어주세요. 배추김치는 양념을 털어낸 후 베이컨과 함께 한입 크기로 썰고 새우살은 해동한 후 흐르는 물에 헹궈 체에 밭쳐 물기를 빼주세요.스파게티 면은 끓는 물에 약간의 소금과 올리브유를 넣고 6분간 삶아주세요.
(tip 스파게티 면은 표기되어 있는 조리시간 보다 1분 정도 덜 삶아 채반에 건져주세요. 면 삶은 국물인 면수는 1/2컵 정도 따로 빼서 준비해주세요)달군 팬에 올리브유를 두르고 마늘과 양파를 넣어 볶다가 베이컨과 배추김치를 넣은 후 설탕을 뿌려 3분 정도 볶아주세요.배추김치가 반쯤 투명하게 볶아지면 새우살과 만가닥 버섯, 양념 재료를 넣고 1분 정도 끓이다가 체다 슬라이스치즈를 넣어 고루 섞어주세요. 
(tip 기호에 따라 체다 슬라이스치즈 대신 생크림 1컵 정도 넣어 만드시면 크림 향이 진한 파스타를 만드실 수 있어요.)삶은 스파게티 면과 청양고추, 버터를 넣어 고루 섞고 약간의 소금, 후춧가루를 넣어 간을 해주세요. 
(tip 우유를 가감해서 파스타의 농도를 조절해 주세요.)접시에 김치 로제 파스타를 담고 후춧가루와 파슬리 가루를 뿌려 맛있게 즐겨주세요."
두부 유부초밥	"['두부', '초밥용 유부', '초밥 소스', '토마토', '실파', '양파', '소금', '후춧가루', '올리브오일', '레몬즙']"	"두부는 면 보자기에 감싸 물기를 꽉 짜주세요. 유부는 속을 벌려 준비해주세요.실파는 송송 썰어주세요. 토마토는 씨를 제거하고 큐브모양으로 썰어주세요. 양파는 다져주세요.토마토와 양파, 실파에 토마토 양념 재료를 넣어 버무려주세요.으깬 두부에 시판용 초밥 소스를 넣어 섞은 후 유부에 넣고 버무려둔 토마토를 올려주세요."
묵은지 유부 쌈밥	"['밥', '묵은지 (또는 잘익은 배추김치)', '달걀', '오이', '냉동유부', '미나리', '된장', '고추장', '올리고당', '고춧가루', '다진 마늘', '참기름', '깨', '다시마 육수', '간장', '맛술', '설탕']"	"묵은지는 김칫소를 잘 털어내고 깨끗이 씻어 물기를 제거해 주세요. 
(tip 길이가 긴 배춧잎은 심지 부분을 잘라 준비해 주세요.)냉동 유부를 먹기 좋은 크기로 채 썰어 주세요. 체에 밭쳐 끓는 물을 끼얹은 후 찬물로 헹구고 물기를 짜주세요. 달군 팬에 유부를 넣어 볶아주세요. 다시마 육수를 넣어 유부에 잘 스며들게 한 후 간장, 맛술, 설탕을 넣어 졸이듯 볶아주세요.
(tip 물기가 없어질 때까지 졸여주세요.)오이는 흐르는 물에 씻어 6cm 길이로 채 썰어주세요. 물에 약간의 소금을 넣고 끓여 미나리를 살짝 데친 후 물기를 제거해 주세요.달걀은 약간의 소금을 넣고 알끈을 제거해 주세요. 지단을 도톰하게 부쳐준 후, 적당한 크기로 썰어주세요.볼에 쌈장 재료를 넣고 고루 섞어주세요.따뜻한 밥에 소금 ½작은술과 참기름 1큰술을 넣어 고루 섞어주세요.묵은지를 깔고 밥-쌈장-지단-오이-유부 조림 순으로 얹고 돌돌 말은 후 미나리로 묶어주세요.맛있게 즐겨주세요."
채식 월남쌈	"['두부', '당근', '오이', '표고버섯', '파인애플 (손질)', '적근대', '적양배추 피클', '라이스페이퍼', '새싹', '올리브유', '소금', '간장', '맛술', '스윗칠리소스', '후춧가루', '땅콩버터', '식초', '케찹', '간장', '올리고당', '설탕', '파인애플 (국물)', '파프리카 파우더', '소금', '비건 마요네즈', '레몬즙', '설탕', '적채', '물', '설탕', '식초 (현미식초)', '굵은 소금', '피클링 스파이스']"	"당근과 오이는 6cm 길이로 채 썰어주세요. 파인애플도 길이대로 먹기 좋게 잘라주세요. 표고버섯은 기둥을 떼어내고 0.5cm 두께로 슬라이스해 주세요. 두부는 손가락 두께로 자른 후 키친타올에 올려 물기를 제거해 주세요. 적채 피클은 하루 전에 미리 만들어 준비해 주세요.팬에 약간의 올리브유를 두르고, 두부를 올려주세요. 소금을 뿌려 사방을 돌려가며 노릇하게 구워주세요.팬에 약간의 올리브유를 두르고 표고버섯을 볶다가 양념소스를 넣어 졸이듯이 볶아주세요.볼에 소스 재료를 넣고 섞어 땅콩소스와 레몬 마요 소스를 만들어주세요.볼에 따뜻한 물을 넣고 라이스페이퍼를 5초 정도 담근 후 꺼내 평평한 접시나 도마에 펼쳐주세요. 적근대를 먼저 깔고 준비한 재료를 올려 먹기 좋게 돌돌 말아주세요. (tip 적근대 대신 케일을 넣어드셔도 좋아요.)월남쌈을 먹기 좋은 크기로 자른 후 기호에 따라 땅콩소스 또는 레몬 마요 소스를 곁들여 맛있게 즐겨주세요."
표고버섯 덮밥	"['표고버섯', '양파', '대파', '다진 마늘', '참기름', '식용유', '통깨', '레드페퍼', '밥', '간장', '올리고당', '맛술', '설탕', '참기름', '후추가루']"	"표고버섯은 밑동 부분을 자르고 먹기 좋게 슬라이스해주세요. 양파는 채를 썰어주세요. 대파는 흰 부분과 푸른 부분을 분리한 후 가늘게 채를 썰어주세요. 볼에 양념재료를 넣고 섞어주세요.
(tip 표고버섯의 기둥은 손으로 찢어 준비해 주세요.
tip 대파의 속심 부분은 잘게 썰어 양념재료와 함께 섞어주세요.)달군 팬에 식용유를 넉넉히 두르고 다진 마늘과 대파 흰 부분을 넣어 볶아주세요.마늘과 파의 향이 올라오면 표고버섯과 양파를 넣어 볶다가 양념재료를 넣어 졸이듯이 볶아주세요.마지막에 불을 끄고 대파 푸른 부분을 넣고 참기름을 둘러주세요.그릇에 밥을 담고 완성된 표고버섯볶음을 얹은 후 통깨와 레드페퍼를 뿌려 맛있게 즐겨주세요."
냉이 차돌박이 솥밥	"['냉이', '차돌박이', '쌀', '다시마 육수', '간장', '다진 마늘', '올리고당', '참기름', '후춧가루', '다진 양파', '송송 썬 쪽파', '간장', '맛술', '다진 마늘', '참기름', '매실청 (올리고당으로 대체 가능)', '통깨']"	"쌀을 씻어 30분 정도 불린 후 체에 받쳐 물기를 빼주세요.
(tip. 기호에 따라 쌀과 찹쌀을 섞어 만들어도 좋아요)냉이는 뿌리를 깨끗이 다듬어 씻어주세요. 뿌리와 잎 사이를 잘라 2등분 한 후 뿌리는 1센치 길이로 썰고 잎은 2~3등분해 주세요.차돌박이는 키친타올에 올려 핏물을 제거한 후 차돌박이 양념에 넣어 10분 정도 재워주세요.달군 팬에 양념에 재워둔 차돌박이를 넣고 4~5분간 볶은 후 접시에 덜어주세요.냄비에 불린 쌀과 다시마 육수를 넣고 손질해둔 냉이 뿌리를 넣고 뚜껑을 닫아 중불에서 5분간 끓여주세요. 
(tip. 냉이의 잎보다 뿌리가 더 질기기 때문에 뿌리를 먼저 넣어 밥을 지으면 더욱 부드럽게 드실 수 있어요)밥물이 끓어오르면 약불로 줄여 15분 정도 익혀주세요. 냉이 잎과 차돌박이를 밥위에 얹고 다시 5분간 익혀주세요. 솥밥의 불을 끄고 5분간 뜸을 들여주세요.
(tip. 밥이 거의 익을 때 쯤 냉이 잎을 넣어주면 냉이의 향이 살아있어 더욱 향긋하게 드실 수 있어요)완성된 솥밥에 양념 간장을 곁들여 맛있게 즐겨주세요."
양파 피클	"['적양파', '마늘', '타임 (생략 가능)', '물', '설탕', '식초', '소금', '피클링 스파이스']"	"냄비에 물을 넣고 유리병을 거꾸로 담가 끓이면서 병을 소독한 후 꺼내어 물기를 제거해주세요.양파는 물기를 제거한 후 링으로 얇게 썰어주세요.(큰양파는 반달모양으로 썰어주세요.)냄비에 피클주스 재료를 넣고 끓여주세요.소독한 유리병에 양파와 마늘을 넣고 끓인 피클주스를 뜨거울 때 부어주세요. (tip.피클링 스파이스를 체에 걸러낸 후 부으면 먹을 때 편리해요.)한 김 식힌 후 뚜껑을 닫고 냉장보관해주세요.
(양파 피클은 담근 후 하루 이상 지나면 드실 수 있답니다.)"
버섯 오일 피클	"['만가닥 버섯', '느타리버섯', '표고 버섯', '마늘', '페퍼론치노', '레몬즙', '소금', '후춧가루', '엑스트라 버진 올리브유', '월계수잎', '타임 (생략 가능)']"	"냄비에 유리병을 거꾸로 세워 넣고 찬물부터 끓여 열탕 소독한 후 건조시켜주세요.만가닥 버섯과 느타리버섯, 표고버섯은 밑동을 제거하고 불순물을 털어내주세요. 표고버섯은 한 입 크기로 썰고, 마늘은 편으로 도톰하게 썰어주세요. 페페론치노는 반으로 잘라주세요.달군 팬에 약간의 올리브유를 두르고 마늘과 페페론치노를 넣어 볶다가 향이 올라오면 버섯을 넣어 강불에서 빠르게 볶다가 레몬즙과 소금, 후춧가루를 뿌려 밑간을 해주세요. 
(tip 버섯은 오래 볶으면 수분이 많이 나올 수 있어 강불에서 빠르게 살짝 숨이 죽을 때까지 볶아주세요.)소독한 유리병에 식힌 버섯을 8부 정도 담고 올리브오일을 부어 병을 채운 후 월계수잎과 타임을 얹고 뚜껑을 닫아 냉장 보관 해주세요.버섯 피클은 담근 후 하루 이상 숙성 후 기호에 따라 샐러드 또는 파스타, 빵을 곁들여 맛있게 즐겨주세요."
베트남식 무 당근 피클	"['당근', '무', '레몬', '페퍼론치노', '고수(생략가능)', '식초', '설탕', '소금']"	"냄비에 유리병을 거꾸로 세워 넣고 찬물부터 끓여 열탕 소독한 후 건조시켜주세요.당근과 무는 채를 썰고 레몬은 반달모양으로 썰어주세요. 페페론치노는 3등분해서 썰어주세요.냄비에 피클주스 재료를 넣고 설탕과 소금이 녹을 때까지 끓여주세요.소독한 유리병에 당근과 무, 레몬, 페페론치노, 고수를 넣은 후 피클주스를 부어주세요.1시간 정도 재운 후 완성된 피클의 뚜껑을 닫아 냉장 보관 후 맛있게 즐겨주세요.
(tip 냉장고에서 일주일 정도 보관이 가능해요.)"
